trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,decay,alpha
67,False,"{'a': 0.4, 'e': 0.3299999999999994}",40,23,-56.6083093046,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1,0.01,0.4
68,False,"{'a': 0.4, 'e': 0.3199999999999994}",40,14,-25.2248966258,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1,0.01,0.4
69,False,"{'a': 0.4, 'e': 0.3099999999999994}",40,15,-18.6273669493,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1,0.01,0.4
70,False,"{'a': 0.4, 'e': 0.2999999999999994}",32,0,-58.4812877977,"{0: 25, 1: 1, 2: 5, 3: 0, 4: 1}",0,0.01,0.4
71,False,"{'a': 0.4, 'e': 0.28999999999999937}",40,13,-19.5667440058,"{0: 24, 1: 2, 2: 0, 3: 0, 4: 1}",1,0.01,0.4
72,False,"{'a': 0.4, 'e': 0.27999999999999936}",32,17,2.17404520675,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1,0.01,0.4
73,False,"{'a': 0.4, 'e': 0.26999999999999935}",48,34,-8.91713173715,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.01,0.4
74,False,"{'a': 0.4, 'e': 0.25999999999999934}",48,35,22.39306981,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
75,False,"{'a': 0.4, 'e': 0.24999999999999933}",40,18,-65.1646084388,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1,0.01,0.4
76,False,"{'a': 0.4, 'e': 0.23999999999999932}",32,0,-82.8631673424,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 2}",0,0.01,0.4
77,False,"{'a': 0.4, 'e': 0.22999999999999932}",32,28,8.62424713726,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
78,False,"{'a': 0.4, 'e': 0.2199999999999993}",40,33,3.69574353654,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
79,False,"{'a': 0.4, 'e': 0.2099999999999993}",40,30,4.52356408899,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.4
80,False,"{'a': 0.4, 'e': 0.1999999999999993}",48,34,8.82781907606,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.4
81,False,"{'a': 0.4, 'e': 0.18999999999999928}",32,23,1.88090355883,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
82,False,"{'a': 0.4, 'e': 0.17999999999999927}",40,27,-9.04650609341,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.01,0.4
83,False,"{'a': 0.4, 'e': 0.16999999999999926}",40,24,8.73329735863,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
84,False,"{'a': 0.4, 'e': 0.15999999999999925}",48,37,6.31891727312,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.4
85,False,"{'a': 0.4, 'e': 0.14999999999999925}",48,33,-17.1810069801,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.01,0.4
86,False,"{'a': 0.4, 'e': 0.13999999999999924}",32,17,-12.0351326621,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.01,0.4
87,False,"{'a': 0.4, 'e': 0.12999999999999923}",48,26,35.8099806819,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
88,False,"{'a': 0.4, 'e': 0.11999999999999923}",32,9,18.9870912208,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
89,False,"{'a': 0.4, 'e': 0.10999999999999924}",48,36,13.1143930599,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
90,False,"{'a': 0.4, 'e': 0.09999999999999924}",48,35,-23.2735264008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.01,0.4
91,False,"{'a': 0.4, 'e': 0.08999999999999925}",48,42,12.4098421727,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
92,False,"{'a': 0.4, 'e': 0.07999999999999925}",40,33,-7.78758190785,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.01,0.4
93,False,"{'a': 0.4, 'e': 0.06999999999999926}",40,19,26.8773794585,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
94,False,"{'a': 0.4, 'e': 0.059999999999999255}",40,29,13.4196043771,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
95,False,"{'a': 0.4, 'e': 0.04999999999999925}",40,30,6.99453912993,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
1,True,"{'a': 0, 'e': 0}",40,17,31.4668757199,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
2,True,"{'a': 0, 'e': 0}",40,31,12.5330121281,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
3,True,"{'a': 0, 'e': 0}",32,24,11.03424147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
4,True,"{'a': 0, 'e': 0}",32,21,12.8863889623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
5,True,"{'a': 0, 'e': 0}",32,17,17.9695646114,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
6,True,"{'a': 0, 'e': 0}",40,31,8.78706103387,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
7,True,"{'a': 0, 'e': 0}",40,23,18.8032146899,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
8,True,"{'a': 0, 'e': 0}",40,30,16.9263198308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
9,True,"{'a': 0, 'e': 0}",32,21,12.1462353241,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
10,True,"{'a': 0, 'e': 0}",32,23,-26.0350629442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.01,0.4
